date,SPY_close,QQQ_close,SPY_close_norm,QQQ_close_norm,rcorr
2000-06-14,147.84375,92.125,1.2866089896471575,0.8278944003313985,0.9111991470594789
2000-06-15,148.15625,93.75,1.3332984146206164,0.9162981527455225,0.9377391396932437
2000-06-16,146.59375,94.25,1.0998512897533215,0.9434993073344837,0.9518013460778345
2000-06-19,148.46875,98.0,1.3799878395940754,1.147507966751693,0.9621328646412118
2000-06-20,147.9375,97.625,1.300615817139195,1.127107100809972,0.9644656739407798
2000-06-21,147.875,98.875,1.2912779321445034,1.1951099872823752,0.9639777339232585
2000-06-22,145.625,95.25,0.9551140723355985,0.9979016165124062,0.9578162150497956
2000-06-23,144.375,91.5,0.7683563724417625,0.793892957095197,0.9551683626141979
2000-06-26,146.234375,94.0,1.0461584510338435,0.9298987300400031,0.9540141092353946
2000-06-27,145.15625,92.875,0.8850799348754099,0.8686961322148403,0.9531107493663564
2000-06-28,145.5625,94.0,0.9457761873409066,0.9298987300400031,0.9528113653247211
2000-06-29,144.1875,91.640625,0.740342717457687,0.8015432818233423,0.9501981803296872
2000-06-30,145.28125,93.4375,0.9037557048647935,0.8992974311274218,0.948184496262486
2000-07-03,147.28125,95.25,1.2025680246949313,0.9979016165124062,0.9467435131143329
2000-07-05,144.625,91.5625,0.8057079124205296,0.7972931014188172,0.9414927118797071
2000-07-06,145.75,94.0,0.9737898423249821,0.9298987300400031,0.9253074771580991
2000-07-07,148.09375,95.9375,1.3239605296259247,1.0353032040722279,0.9165284668089588
2000-07-10,147.84375,94.484375,1.2866089896471575,0.9562498485480593,0.8809127068821858
2000-07-11,148.15625,95.0,1.3332984146206164,0.9843010392179256,0.7867744361653519
2000-07-12,149.125,97.25,1.4780356320383394,1.106706234868251,0.7518039365542243
2000-07-13,149.78125,98.5,1.5760834244826034,1.1747091213406542,0.7110241588085053
2000-07-14,151.25,100.625,1.7955237218578606,1.2903140283437393,0.7895370082340557
2000-07-17,151.0,101.75,1.7581721818790934,1.3515166261689022,0.8378347069058849
2000-07-18,149.765625,99.5,1.5737489532339304,1.2291114305185766,0.8513277896420931
2000-07-19,148.5625,97.25,1.3939946670861132,1.106706234868251,0.8637640013917248
2000-07-20,150.625,100.375,1.7021448719109427,1.2767134510492588,0.8830683042935146
2000-07-21,147.6875,97.0,1.2632642771604279,1.0931056575737705,0.8841761910561259
2000-07-24,146.84375,95.0,1.1372028297320886,0.9843010392179256,0.8837279021462631
2000-07-25,147.3125,95.75,1.2072369671922771,1.0251027711013674,0.8762510937759636
2000-07-26,145.875,95.625,0.9924656123143657,1.0183024824541271,0.8724349498858976
2000-07-27,145.375,91.875,0.9177625323568313,0.8142938230369179,0.9128564127576845
2000-07-28,142.09375,86.875,0.4275235701355117,0.5422822771473056,0.9461526824734909
2000-07-31,143.0,89.4375,0.5629229025585428,0.6816881944157319,0.9520958116696399
2000-08-01,143.875,88.25,0.693653292484228,0.617085452266949,0.9488149690342712
2000-08-02,144.59375,86.6875,0.8010389699231837,0.5320818441764452,0.9284360769931267
2000-08-03,145.59375,90.4375,0.9504451298382526,0.7360905035936544,0.9296019341989127
2000-08-04,146.375,90.125,1.0671686922719001,0.7190897819755536,0.9240855553003593
2000-08-07,148.125,92.25,1.3286294721232705,0.8346946889786389,0.9046303609356318
2000-08-08,148.6875,94.125,1.4126704370754968,0.9366990186872435,0.8954226602368882
2000-08-09,147.4375,91.625,1.2259127371816607,0.8006932457424373,0.8852155323230979
2000-08-10,146.71875,89.8125,1.118527059742705,0.7020890603574529,0.8770104812863351
2000-08-11,147.40625,91.0625,1.2212437946843149,0.7700919468298559,0.8681919039546192
2000-08-14,149.28125,93.0,1.5013803445250689,0.8754964208620807,0.8535676219989996
2000-08-15,149.15625,93.0,1.4827045745356853,0.8754964208620807,0.837926628209548
2000-08-16,148.625,93.9375,1.4033325520808049,0.926498585716383,0.8349105598490517
2000-08-17,150.1875,95.75,1.6367796769481,1.0251027711013674,0.8384410899291761
2000-08-18,149.6875,95.25,1.5620765969905657,0.9979016165124062,0.8353553743810391
2000-08-21,150.5,95.5,1.683469101921559,1.0115021938068869,0.8278483908312396
2000-08-22,150.25,95.5,1.646117561942792,1.0115021938068869,0.8233306056628037
2000-08-23,150.84375,97.0625,1.734827469392364,1.0965058018973908,0.8239507812066676
2000-08-24,151.3125,98.5625,1.8048616068525525,1.1781092656642744,0.828897722110689
2000-08-25,151.25,98.03125,1.7955237218578606,1.149208038913503,0.8240614265139499
2000-08-28,151.765625,98.5,1.872561273064068,1.1747091213406542,0.8288695436693954
2000-08-29,151.796875,99.0,1.877230215561414,1.2019102759296154,0.8442835268785245
2000-08-30,150.34375,98.875,1.6601243894348294,1.1951099872823752,0.8534521734355857
2000-08-31,152.34375,101.625,1.9589367092649672,1.344716337521662,0.8666730283504757
2000-09-01,152.5,102.625,1.9822814217516966,1.3991186466995844,0.8883596872277402
2000-09-05,151.28125,99.5,1.8001926643552066,1.2291114305185766,0.9003229888922203
2000-09-06,149.5625,96.0,1.543400827001182,1.038703348395848,0.9099196733717011
2000-09-07,150.84375,98.125,1.734827469392364,1.1543082553989332,0.9370090264139483
2000-09-08,149.8125,95.125,1.5807523669799493,0.9911013278651659,0.9404447682101658
2000-09-11,149.59375,92.8125,1.548069769498528,0.8652959878912202,0.9303757291054542
2000-09-12,148.5,91.375,1.3846567820914213,0.7870926684479567,0.9448345696557804
2000-09-13,148.890625,93.5,1.443018563308245,0.9026975754510419,0.9493333519377511
2000-09-14,149.640625,93.0,1.5550731832445468,0.8754964208620807,0.9317109525442948
2000-09-15,146.0,91.3125,1.0111413823037494,0.7836925241243365,0.9289795076577304
2000-09-18,144.65625,89.875,0.8103768549178756,0.705489204681073,0.9123385245968324
2000-09-19,145.96875,93.1875,1.0064724398064033,0.8856968538329412,0.8890537449271555
2000-09-20,144.890625,94.625,0.8453939236479698,0.9639001732762047,0.8284823861107941
2000-09-21,142.6875,87.75,0.5162334775850838,0.5898842976779878,0.8500389682348475
2000-09-22,145.28125,92.9375,0.9037557048647935,0.8720962765384606,0.8377062424676939
2000-09-25,144.25,90.46875,0.7496806024523788,0.7377905757554645,0.8471082056819736
2000-09-26,142.40625,89.4375,0.4742129951089707,0.6816881944157319,0.8650879058312118
2000-09-27,143.15625,89.5625,0.5862676150452723,0.6884884830629723,0.882247923677718
2000-09-28,145.0,91.5625,0.8617352223886805,0.7972931014188172,0.8864869766453117
2000-09-29,143.625,88.75,0.6563017525054609,0.6442866068559102,0.89599564632302
2000-10-02,143.84375,86.75,0.6889843499868821,0.5354819885000653,0.9004492641622752
2000-10-03,142.5,84.0,0.4882198226010084,0.3858756382607786,0.9074542406843071
2000-10-04,143.6875,85.625,0.6656396375001526,0.47427939067490255,0.909924336869112
2000-10-05,144.1875,85.875,0.740342717457687,0.48787996796938315,0.9074987065999658
2000-10-06,141.0625,83.0,0.27344846772309694,0.3314733290828561,0.9133641164832895
2000-10-09,140.0,82.625,0.11470442281333629,0.3110724631411352,0.9201238400306798
2000-10-10,137.6875,78.3125,-0.2307973219902604,0.07646250481134459,0.9305602216494983
2000-10-11,136.53125,77.0625,-0.40354819439205875,0.00845961833894151,0.9389111045027212
2000-10-12,133.125,75.125,-0.912462926602762,-0.09694485569328325,0.9467027168388013
2000-10-13,137.5625,81.25,-0.24947309197964398,0.2362692880214918,0.9443613280900037
2000-10-16,138.1875,82.0,-0.15609424203272598,0.27707101990493366,0.9413767060771223
2000-10-17,134.75,78.25,-0.6696779167407751,0.07306236048772442,0.9410255602034201
2000-10-18,134.25,78.0,-0.7443809966983095,0.059461783193243814,0.941743848467356
2000-10-19,139.3125,85.0625,0.011987687871726462,0.44367809176232115,0.9334089363636278
2000-10-20,139.90625,86.3125,0.10069759532129859,0.5116809782347242,0.9242668426163921
2000-10-23,140.53125,86.1875,0.1940764452682166,0.5048806895874839,0.9226115295921274
2000-10-24,139.59375,82.5,0.05400817034783957,0.3042721744938949,0.9260516105811349
2000-10-25,136.3125,77.875,-0.43623079187348,0.05266149454600351,0.9267284766413457
2000-10-26,136.6875,79.875,-0.3802034819053292,0.16146611290184842,0.9318029543500518
2000-10-27,139.28125,79.71875,0.00731874537438056,0.15296575209279803,0.9243554229591809
2000-10-30,140.53125,76.765625,0.1940764452682166,-0.007691067198254219,0.889919792001762
2000-10-31,142.953125,81.703125,0.555919488812524,0.2609203343677379,0.8573551428945282
2000-11-01,142.46875,81.0,0.4835508801036625,0.2226687107270112,0.8321538099591874
2000-11-02,142.703125,82.0,0.5185679488337567,0.27707101990493366,0.8141681632185169
2000-11-03,142.78125,83.0625,0.5302403050771215,0.3348734734064763,0.7904927187823447
2000-11-06,143.78125,82.4375,0.6796464649921903,0.3008720301702747,0.7592025066870872
2000-11-07,143.75,82.125,0.6749775224948444,0.28387130855217396,0.7452419774935232
2000-11-08,140.5625,75.703125,0.1987453877655625,-0.06549352069979683,0.702676994835951
2000-11-09,140.03125,75.6875,0.11937336531068218,-0.06634355678070186,0.6446336865693801
2000-11-10,136.625,71.75,-0.389541366900021,-0.28055264916877154,0.6330493875534327
2000-11-13,135.5625,71.859375,-0.5482854118097816,-0.2746023966024363,0.6358552242205547
2000-11-14,139.125,75.84375,-0.016025967112348945,-0.05784319597165148,0.615685707189473
2000-11-15,139.5625,77.375,0.04933922785049367,0.02546033995704228,0.5819437185451451
2000-11-16,137.375,72.875,-0.2774867469637194,-0.21935005134360877,0.5460334930625187
2000-11-17,136.640625,72.828125,-0.3872068956513481,-0.2219001595863239,0.5512232141692877
2000-11-20,134.6875,69.859375,-0.6790158017354669,-0.38340701495828117,0.5890634296046955
2000-11-21,135.375,69.75,-0.5762990667938571,-0.38935726752461647,0.6128719675070893
2000-11-22,132.140625,66.625,-1.0595346152691578,-0.5593644837056242,0.6728083077810635
2000-11-24,134.84375,70.4375,-0.6556710892487374,-0.35195567996479477,0.6963537680162574
2000-11-27,136.03125,69.5625,-0.47825127434959314,-0.3995577004954769,0.7165668769093758
2000-11-28,133.6875,65.453125,-0.8284219616505357,-0.6231171897735021,0.7521429174677702
2000-11-29,133.4375,62.9375,-0.8657735016293029,-0.7599729987992132,0.7969498568072859
2000-11-30,132.28125,62.984375,-1.0385243740311012,-0.7574228905564981,0.8509143064192813
2000-12-01,132.21875,64.0,-1.047862259025793,-0.7021705452976706,0.8788848652208624
2000-12-04,133.34375,65.0,-0.8797803291213406,-0.6477682361197481,0.9013887856454302
2000-12-05,137.71875,70.6875,-0.2261283794929145,-0.33835510267031416,0.9098477273029512
2000-12-06,135.515625,68.0,-0.5552888255558005,-0.4845613085859808,0.9187282005688076
2000-12-07,133.65625,66.5,-0.8330909041478817,-0.5661647723528644,0.9396117261786965
2000-12-08,133.96875,68.0,-0.7864014791744226,-0.4845613085859808,0.9680505871798943
2000-12-11,138.625,74.375,-0.09072904706988336,-0.1377465875767251,0.9740304324297743
2000-12-12,138.03125,71.65625,-0.1794389545194555,-0.2856528656542018,0.9722465368708176
2000-12-13,136.140625,68.734375,-0.4619099756088825,-0.44460961278344396,0.9686265294026383
2000-12-14,134.40625,65.375,-0.7210362842115801,-0.6273673701780272,0.9646719866835473
2000-12-15,130.96875,63.875,-1.2346199589196292,-0.7089708339449109,0.960953404433439
2000-12-18,132.71875,64.0,-0.9731591790682587,-0.7021705452976706,0.9581956386519438
2000-12-19,130.015625,59.125,-1.3770227050886792,-0.9673818025400426,0.9540142579524282
2000-12-20,126.25,55.734375,-1.9396302760188602,-1.151839632096436,0.953697950913775
2000-12-21,127.125,56.0625,-1.8088998860931749,-1.13398887439743,0.9600141688445997
2000-12-22,130.9375,60.5,-1.239288901416975,-0.8925786274203992,0.9582487465262163
2000-12-26,132.34375,60.875,-1.0291864890364095,-0.8721777614786783,0.952912871777633
2000-12-27,133.3125,61.5625,-0.8844492716186866,-0.8347761739188566,0.9477527169837853
2000-12-28,133.71875,61.4375,-0.8237530191531899,-0.8415764625660969,0.9305498204907726
2000-12-29,131.1875,58.375,-1.2019373614382078,-1.0081835344234844,0.9181596994002792
